	qid	docid
10840	5981	171483
10841	5981	286182
10842	5981	210439
10843	5982	509197
10844	5982	24822
10845	5983	264330
10846	5984	540592
10847	5984	42604
10848	5985	319915
10849	5985	48454
10850	5985	318191
10851	5985	63088
10852	5985	494306
10853	5986	403224
10854	5986	593035
10855	5987	243983
10856	5987	119075
10857	5989	528162
10858	5989	457847
10859	5989	47179
10860	5989	589476
10861	5992	70898
10862	5992	230997
10863	5993	94373
10864	5993	367375
10865	5993	287571
10866	5993	224918
10867	5993	128574
10868	5993	431212
10869	5993	272866
10870	5993	230215
10871	5993	55084
10872	5993	160193
10873	5993	5827
10874	5993	352638
10875	5993	63690
10876	5993	426120
10877	5993	63501
10878	5996	197696
10879	5996	379189
10880	5997	428570
10881	5997	456408
10882	5997	118204
10883	5997	460064
10884	5997	384396
10885	5999	258647
10886	5999	64257
10887	5999	468473
10888	5999	487503
10889	5999	526472
10890	5999	229505
10891	5999	381751
10892	5999	402875
10893	6000	267182
10894	6002	404605
10895	6002	273501
10896	6002	390642
10897	6002	359862
10898	6002	516848
10899	6002	391819
10900	6002	34389
10901	6002	233472
10902	6002	519346
10903	6002	593434
10904	6002	154181
10905	6004	149555
10906	6005	135415
10907	6005	478457
10908	6005	345895
10909	6005	73310
10910	6005	384626
10911	6005	176498
10912	6005	149500
10913	6005	572272
10914	6005	414288
10915	6005	507544
10916	6005	390689
10917	6005	414534
10918	6005	270856
10919	6006	4412
10920	6008	276466
10921	6009	228983
10922	6010	51721
10923	6010	143020
10924	6010	55845
10925	6012	466619
10926	6012	576807
10927	6012	136270
10928	6013	12924
10929	6013	144561
10930	6014	431443
10931	6015	244561
10932	6017	540719
10933	6018	465172
10934	6018	538638
10935	6018	327880
10936	6018	474739
10937	6018	272664
10938	6018	107398
10939	6018	183462
10940	6018	228917
10941	6018	471878
10942	6018	115802
10943	6018	594308
10944	6018	61539
10945	6018	275223
10946	6018	217168
10947	6018	440652
10948	6019	467663
10949	6021	112136
10950	6021	272754
10951	6023	530690
10952	6023	429480
10953	6023	377061
10954	6023	424313
10955	6023	261208
10956	6023	262251
10957	6023	347759
10958	6023	54978
10959	6023	477938
10960	6023	538410
10961	6025	75773
10962	6025	217831
10963	6027	298847
10964	6027	443828
10965	6027	14687
10966	6029	348663
10967	6029	574359
10968	6029	454871
10969	6029	541566
10970	6029	400356
10971	6030	5728
10972	6030	400801
10973	6031	197703
10974	6031	51325
10975	6032	578906
10976	6032	326214
10977	6032	519661
10978	6032	503056
10979	6032	510805
10980	6034	353042
10981	6034	193783
10982	6034	445290
10983	6037	39734
10984	6038	158153
10985	6038	111454
10986	6041	111091
10987	6041	425020
10988	6041	241308
10989	6041	81655
10990	6042	297288
10991	6042	19479
10992	6042	157923
10993	6042	37276
10994	6043	218947
10995	6043	412257
10996	6043	57844
10997	6043	461217
10998	6043	112117
10999	6044	473150
11000	6044	148721
11001	6044	410123
11002	6045	58005
11003	6045	49069
11004	6046	574691
11005	6049	328760
11006	6049	529786
11007	6053	89403
11008	6054	410728
11009	6054	133795
11010	6054	20261
11011	6056	319471
11012	6056	71857
11013	6056	175975
11014	6062	204917
11015	6064	319760
11016	6064	400500
11017	6065	571246
11018	6065	109880
11019	6065	386611
11020	6065	361698
11021	6067	584587
11022	6067	487678
11023	6067	574260
11024	6068	160780
11025	6068	477021
11026	6068	404881
11027	6068	337561
11028	6069	427707
11029	6070	566234
11030	6072	78230
11031	6072	66018
11032	6072	67066
11033	6072	193506
11034	6073	150810
11035	6073	557579
11036	6075	122557
11037	6076	559105
11038	6077	129177
11039	6077	44105
11040	6078	454222
11041	6078	471964
11042	6079	147889
11043	6079	509124
11044	6079	151153
11045	6080	164513
11046	6080	22856
11047	6082	517573
11048	6082	145322
11049	6082	564542
11050	6082	437994
11051	6082	428552
11052	6082	235119
11053	6082	569588
11054	6082	751
11055	6082	508896
11056	6085	462312
11057	6085	135954
11058	6086	569056
11059	6086	378359
11060	6086	309698
11061	6087	263440
11062	6087	445099
11063	6092	355662
11064	6092	593455
11065	6092	566205
11066	6092	248333
11067	6092	151871
11068	6092	137465
11069	6092	14277
11070	6092	84937
11071	6092	163354
11072	6093	158907
11073	6093	586909
11074	6093	47747
11075	6099	235415
11076	6099	564408
11077	6099	85837
11078	6099	590426
11079	6099	569628
11080	6099	585288
11081	6100	83543
11082	6100	85353
11083	6100	306808
11084	6100	246175
11085	6100	477054
11086	6100	326542
11087	6104	34246
11088	6108	188713
11089	6108	427522
11090	6108	456463
11091	6110	118039
11092	6110	331850
11093	6110	188531
11094	6110	233379
11095	6110	94117
11096	6110	259706
11097	6110	320450
11098	6110	226496
11099	6112	483123
11100	6112	403916
11101	6112	471817
11102	6112	335981
11103	6112	310032
11104	6113	304344
11105	6113	110367
11106	6115	549151
11107	6115	77232
11108	6116	339716
11109	6119	375821
11110	6119	465176
11111	6119	158609
11112	6121	394460
11113	6121	289231
11114	6122	496166
11115	6122	169824
11116	6122	44344
11117	6123	261003
11118	6123	189879
11119	6124	260803
11120	6124	61832
11121	6124	144628
11122	6124	181924
11123	6125	230612
11124	6125	372993
11125	6128	423816
11126	6128	315836
11127	6129	120059
11128	6131	326094
11129	6131	365263
11130	6131	218088
11131	6131	252534
11132	6131	381720
11133	6131	235452
11134	6131	170204
11135	6131	416679
11136	6131	334111
11137	6131	2460
11138	6131	368806
11139	6131	258465
11140	6133	7733
11141	6133	415705
11142	6134	420499
11143	6134	487287
11144	6135	387767
11145	6136	203470
11146	6136	198394
11147	6136	400419
11148	6136	518273
11149	6136	481028
11150	6138	10284
11151	6138	235974
11152	6139	100721
11153	6140	551099
11154	6141	75476
11155	6141	144965
11156	6141	425260
11157	6141	368377
11158	6141	123237
11159	6141	14817
11160	6141	422531
11161	6141	401724
11162	6141	372808
11163	6141	486443
11164	6141	259476
11165	6141	13645
11166	6142	155461
11167	6142	209863
11168	6144	357484
11169	6144	502493
11170	6144	498282
11171	6144	491124
11172	6144	498611
11173	6144	405889
11174	6145	20079
11175	6145	588153
11176	6145	151203
11177	6145	262974
11178	6146	7403
11179	6146	160125
11180	6147	349299
11181	6147	21883
11182	6147	334657
11183	6148	502538
11184	6148	5747
11185	6148	79150
11186	6148	455005
11187	6149	58186
11188	6150	5019
11189	6151	486574
11190	6151	354796
11191	6151	390655
11192	6152	464824
11193	6152	488338
11194	6152	522257
11195	6157	76284
11196	6158	249191
11197	6158	425595
11198	6159	368848
11199	6159	496420
11200	6161	295498
11201	6161	78224
11202	6161	467852
11203	6161	78138
11204	6163	283141
11205	6163	390447
11206	6164	194880
11207	6164	446001
11208	6164	287534
11209	6164	378479
11210	6164	41023
11211	6164	472632
11212	6166	136609
11213	6166	112195
11214	6167	575844
11215	6167	559884
11216	6168	477656
11217	6168	479095
11218	6171	470587
11219	6171	351312
11220	6175	256921
11221	6175	451453
11222	6175	449131
11223	6175	105694
11224	6176	1218
11225	6176	303154
11226	6177	350080
11227	6177	137251
11228	6177	113948
11229	6178	351340
11230	6178	143925
11231	6178	344473
11232	6179	290490
11233	6179	459257
11234	6179	365851
11235	6179	11719
11236	6179	366477
11237	6179	802
11238	6179	387250
11239	6179	159264
11240	6180	298551
11241	6181	484190
11242	6181	227304
11243	6181	91831
11244	6181	114319
11245	6181	52221
11246	6181	532599
11247	6181	535613
11248	6181	532178
11249	6181	327974
11250	6181	440959
11251	6181	110966
11252	6181	347992
11253	6184	213907
11254	6184	217553
11255	6184	399259
11256	6184	40714
11257	6184	535742
11258	6184	194557
11259	6184	538014
11260	6185	526808
11261	6185	318873
11262	6185	461435
11263	6185	30352
11264	6186	148469
11265	6186	307158
11266	6187	184354
11267	6190	68853
11268	6190	550314
11269	6190	167128
11270	6194	298746
11271	6195	30887
11272	6195	557506
11273	6195	1565
11274	6195	438294
11275	6196	312090
11276	6199	414693
11277	6199	584273
11278	6199	239214
11279	6199	169921
11280	6200	431459
11281	6202	411788
11282	6202	577940
11283	6202	527987
11284	6202	44685
11285	6205	148270
11286	6205	327814
11287	6205	459979
11288	6206	37508
11289	6206	545097
11290	6206	497666
11291	6207	570415
11292	6210	156923
11293	6210	593475
11294	6210	231972
11295	6211	31471
11296	6214	290441
11297	6214	188831
11298	6214	392480
11299	6214	112233
11300	6215	71552
11301	6215	111867
11302	6215	209257
11303	6217	95189
11304	6217	64103
11305	6217	571295
11306	6217	494410
11307	6218	447845
11308	6219	48946
11309	6219	146924
11310	6220	337968
11311	6220	330049
11312	6220	515394
11313	6220	483441
11314	6220	458620
11315	6220	281361
11316	6220	298776
11317	6220	336518
11318	6220	551986
11319	6220	510989
11320	6220	309451
11321	6221	128698
11322	6221	470716
11323	6221	257248
11324	6221	519675
11325	6221	76414
11326	6221	169688
11327	6221	455614
11328	6221	115717
11329	6225	563284
11330	6225	534988
11331	6225	343457
11332	6225	133102
11333	6225	149069
11334	6225	315568
11335	6225	554087
11336	6226	9082
11337	6226	107045
11338	6226	92267
11339	6226	499877
11340	6227	287325
11341	6227	544800
11342	6228	209238
11343	6228	173903
11344	6229	316132
11345	6229	71861
11346	6229	274818
11347	6231	51959
11348	6231	275377
11349	6233	92038
11350	6233	352178
11351	6233	556072
11352	6233	290900
11353	6234	114428
11354	6234	254152
11355	6234	540929
11356	6234	320953
11357	6234	563380
11358	6235	273528
11359	6235	482903
11360	6235	352451
11361	6235	399904
11362	6236	138283
11363	6236	184243
11364	6236	482968
11365	6237	57188
11366	6237	321619
11367	6238	173163
11368	6238	30913
11369	6238	404304
11370	6238	555101
11371	6238	273719
11372	6240	32589
11373	6240	312811
11374	6243	312679
11375	6243	99448
11376	6243	250623
11377	6244	149493
11378	6245	469599
11379	6246	179733
11380	6246	514374
11381	6248	244455
11382	6248	45942
11383	6248	253970
11384	6248	60093
11385	6252	394551
11386	6252	160932
11387	6252	293624
11388	6252	233294
11389	6252	243268
11390	6252	379487
11391	6252	62868
11392	6253	124108
11393	6253	99151
11394	6255	441143
11395	6255	368482
11396	6255	360723
11397	6255	329228
11398	6257	499344
11399	6259	179893
11400	6261	354974
11401	6261	205946
11402	6261	519950
11403	6262	34538
11404	6262	26799
11405	6262	390877
11406	6263	220720
11407	6263	60486
11408	6264	570990
11409	6264	216581
11410	6264	245867
11411	6264	574383
11412	6264	165246
11413	6265	246586
11414	6269	540563
11415	6269	123991
11416	6270	60088
11417	6270	359433
11418	6271	159076
11419	6271	300287
11420	6271	555794
11421	6271	458529
11422	6271	207710
11423	6272	234890
11424	6272	512525
11425	6275	215118
11426	6276	114834
11427	6276	525527
11428	6276	21023
11429	6278	138511
11430	6278	63698
11431	6279	283893
11432	6279	62853
11433	6280	460779
11434	6281	584175
11435	6283	473015
11436	6283	273598
11437	6283	48050
11438	6286	53520
11439	6286	185403
11440	6286	120554
11441	6286	274227
11442	6288	574374
11443	6288	439293
11444	6288	28072
11445	6288	3293
11446	6288	271076
11447	6290	195587
11448	6290	67500
11449	6290	286746
11450	6290	431351
11451	6290	347849
11452	6290	441518
11453	6291	308764
11454	6291	206118
11455	6291	528316
11456	6293	179664
11457	6294	224667
11458	6295	553756
11459	6295	461446
11460	6295	571694
11461	6295	395379
11462	6295	575552
11463	6295	194563
11464	6295	381432
11465	6296	480128
11466	6296	545805
11467	6296	31019
11468	6297	533140
11469	6297	9354
11470	6297	120297
11471	6298	151838
11472	6298	241000
11473	6298	75650
11474	6299	551849
11475	6301	498034
11476	6301	52532
11477	6301	359131
11478	6301	102628
11479	6302	95120
11480	6302	352428
11481	6304	344206
11482	6304	244692
11483	6304	248935
11484	6304	250397
11485	6304	105557
11486	6304	333219
11487	6304	101363
11488	6305	87402
11489	6305	206409
11490	6305	243333
11491	6306	290385
11492	6306	269385
11493	6306	328754
11494	6309	379023
11495	6310	536990
11496	6311	67731
11497	6311	149890
11498	6311	25440
11499	6311	407433
11500	6311	409421
11501	6312	481683
11502	6312	20354
11503	6314	417388
11504	6316	47441
11505	6319	548784
11506	6319	188676
11507	6319	297274
11508	6319	369996
11509	6319	331722
11510	6319	297331
11511	6319	401816
11512	6320	435170
11513	6325	79049
11514	6325	165619
11515	6325	135807
11516	6325	339724
11517	6325	534702
11518	6325	277590
11519	6325	300489
11520	6325	262733
11521	6325	517050
11522	6325	504293
11523	6325	428910
11524	6326	12899
11525	6326	76556
11526	6327	86304
11527	6327	299284
11528	6327	214499
11529	6328	231468
11530	6328	78687
11531	6328	561614
11532	6328	536098
11533	6329	192120
11534	6331	197241
11535	6331	137184
11536	6331	432283
11537	6332	21576
11538	6332	61235
11539	6333	120852
11540	6334	358445
11541	6334	344244
11542	6334	402739
11543	6334	579601
11544	6334	298908
11545	6334	10790
11546	6334	360481
11547	6336	383849
11548	6336	309298
11549	6336	354434
11550	6337	349303
11551	6337	113167
11552	6338	187214
11553	6338	95415
11554	6338	56196
11555	6338	336011
11556	6338	199642
11557	6339	134345
11558	6339	355738
11559	6339	434014
11560	6339	36284
11561	6340	333334
11562	6340	598272
11563	6340	108978
11564	6340	570632
11565	6340	324680
11566	6340	355477
11567	6343	504709
11568	6343	161534
11569	6343	521987
11570	6343	547246
11571	6343	112949
11572	6343	429065
11573	6343	224835
11574	6343	328295
11575	6343	345296
11576	6344	128322
11577	6345	372381
11578	6346	276839
11579	6346	365597
11580	6346	222458
11581	6349	340113
11582	6349	21457
11583	6349	511317
11584	6350	117937
11585	6350	202983
11586	6350	198428
11587	6350	256323
11588	6350	199248
11589	6350	117602
11590	6350	584590
11591	6350	544858
11592	6350	220241
11593	6350	388095
11594	6351	168080
11595	6351	543874
11596	6351	1164
11597	6351	104150
11598	6351	173084
11599	6353	497927
11600	6353	546187
11601	6353	547636
11602	6353	69213
11603	6354	566408
11604	6354	186804
11605	6356	312618
11606	6356	522734
11607	6356	293363
11608	6356	220032
11609	6357	458635
11610	6358	313923
11611	6358	249006
11612	6359	71097
11613	6359	320578
11614	6359	182341
11615	6361	109938
11616	6361	187724
11617	6361	422712
11618	6361	187590
11619	6361	408755
11620	6363	196455
11621	6363	116930
11622	6363	409207
11623	6364	501153
11624	6368	234161
11625	6375	115712
11626	6375	163016
11627	6375	197093
11628	6375	75493
11629	6375	538217
11630	6375	123601
11631	6375	588026
11632	6377	599757
11633	6377	241433
11634	6377	260677
11635	6377	133517
11636	6377	269384
11637	6378	514886
11638	6378	508734
11639	6378	114900
11640	6378	584132
11641	6381	59352
11642	6381	239061
11643	6381	505181
11644	6381	154237
11645	6384	94831
11646	6384	257980
11647	6385	355871
11648	6385	55002
11649	6385	204297
11650	6385	291006
11651	6385	593521
11652	6385	288848
11653	6387	554996
11654	6387	58009
11655	6387	217837
11656	6388	101580
11657	6389	479213
11658	6389	448791
11659	6390	391538
11660	6390	132743
11661	6393	30259
11662	6393	418057
11663	6393	29563
11664	6393	308794
11665	6394	227192
11666	6395	166227
11667	6396	413899
11668	6396	277359
11669	6397	59714
11670	6399	240023
11671	6401	16292
11672	6401	265503
11673	6402	469830
11674	6402	331606
11675	6403	587516
11676	6403	87261
11677	6404	578022
11678	6404	87283
11679	6405	480808
11680	6405	384607
11681	6405	152014
11682	6406	291327
11683	6406	139089
11684	6407	598607
11685	6410	471723
11686	6411	567531
11687	6412	301552
11688	6413	549441
11689	6413	432805
11690	6413	239502
11691	6413	595796
11692	6415	89628
11693	6416	158063
11694	6417	182374
11695	6418	388362
11696	6418	166307
11697	6418	249185
11698	6419	490798
11699	6420	565568
11700	6420	127452
11701	6421	247258
11702	6422	4290
11703	6423	328308
11704	6423	406920
11705	6423	254230
11706	6425	471730
11707	6425	370161
11708	6426	501559
11709	6426	296245
11710	6427	390524
11711	6428	573708
11712	6428	186313
11713	6428	216327
11714	6428	499848
11715	6430	241963
11716	6430	379032
11717	6431	366560
11718	6439	525603
11719	6439	551463
11720	6440	305360
11721	6441	254279
11722	6442	558665
11723	6446	528518
11724	6446	220665
11725	6446	319793
11726	6450	119976
11727	6450	588743
11728	6450	356726
11729	6450	172783
11730	6451	270166
11731	6452	261082
11732	6455	44354
11733	6455	432883
11734	6455	87189
11735	6455	372783
11736	6457	122491
11737	6457	478330
11738	6457	260984
11739	6457	294761
11740	6458	258706
11741	6459	389268
11742	6464	42440
11743	6466	188364
11744	6466	483676
11745	6466	393140
11746	6466	450489
11747	6467	453256
11748	6467	66834
11749	6467	23217
11750	6467	346641
11751	6467	367313
11752	6468	548970
11753	6468	332069
11754	6469	387147
11755	6469	470226
11756	6469	368543
11757	6469	279401
11758	6469	201794
11759	6479	272008
11760	6479	404339
11761	6480	191677
11762	6481	460270
11763	6481	461193
11764	6481	2235
11765	6482	450515
11766	6483	111178
11767	6483	183136
11768	6483	599639
11769	6483	185583
11770	6484	184077
11771	6484	136280
11772	6485	278373
11773	6485	484362
11774	6485	364575
11775	6485	368230
11776	6485	72789
11777	6485	284540
11778	6485	193303
11779	6485	353467
11780	6485	590453
11781	6486	104789
11782	6488	332278
11783	6488	288679
11784	6488	87722
11785	6491	158297
11786	6491	366717
11787	6491	329527
11788	6492	393101
11789	6492	324564
11790	6493	395096
11791	6495	121765
11792	6495	470725
11793	6496	80568
11794	6496	195152
11795	6496	7611
11796	6496	516227
11797	6496	176883
11798	6496	176015
11799	6496	318696
11800	6496	281644
11801	6496	205411
11802	6496	468388
11803	6497	62079
11804	6497	69841
11805	6499	52908
11806	6501	462697
11807	6501	228668
11808	6501	135352
11809	6501	457729
11810	6501	208994
11811	6502	316987
11812	6502	400669
11813	6502	331984
11814	6502	187835
11815	6502	217870
11816	6503	276403
11817	6503	575662
11818	6503	584223
11819	6503	163433
11820	6503	512827
11821	6506	471472
11822	6506	327925
11823	6506	184288
11824	6506	115378
11825	6506	35971
11826	6506	129352
11827	6507	300425
11828	6507	491220
11829	6507	76530
11830	6507	51884
11831	6508	337005
11832	6508	451307
11833	6508	214047
11834	6508	240268
11835	6508	434789
11836	6508	102081
11837	6509	309157
11838	6509	324914
11839	6510	169645
11840	6511	572822
11841	6512	405281
11842	6512	472011
11843	6513	222900
11844	6513	63158
11845	6513	596537
11846	6513	551627
11847	6513	390972
11848	6513	424061
11849	6513	323067
11850	6517	20952
11851	6519	121368
11852	6519	270944
